Movie_Title,Director,Actors,Total_Gross,main_genre,budget,genres,id,imdb_id,original_language,original_title,revenue
The Foreigner,Martin Campbell,"Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy",$34.39M,Action,16700000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",18248,tt0312700,en,The Foreigner,0.0
The Foreigner,Martin Campbell,"Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy",$34.39M,Action,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",47219,tt0077573,en,The Foreigner,0.0
Oblivion,Joseph Kosinski,"Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko",$89.02M,Action,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",75612,tt1483013,en,Oblivion,286168572.0
Oblivion,Joseph Kosinski,"Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko",$89.02M,Action,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",49050,tt0110706,en,Oblivion,0.0
Filth,Jon S. Baird,"James McAvoy, Jamie Bell, Eddie Marsan, Imogen Poots",$0.03M,Action,5000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",85889,tt1450321,en,Filth,9114264.0
Filth,Jon S. Baird,"James McAvoy, Jamie Bell, Eddie Marsan, Imogen Poots",$0.03M,Action,5000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",85889,tt1450321,en,Filth,9114264.0
RED,Robert Schwentke,"Bruce Willis, Helen Mirren, Morgan Freeman, Mary-Louise Parker",$90.38M,Action,58000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",39514,tt1245526,en,RED,71664962.0
Bronson,Nicolas Winding Refn,"Tom Hardy, Kelly Adams, Luing Andrews, Katy Barker",$0.10M,Action,230000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",18533,tt1172570,en,Bronson,2260712.0
Public Enemies,Michael Mann,"Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke",$97.10M,Action,80000000,"[{'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11322,tt1152836,en,Public Enemies,214104620.0
Public Enemies,Michael Mann,"Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke",$97.10M,Action,0,"[{'id': 18, 'name': 'Drama'}]",211354,tt2148433,en,Public Enemies,0.0
Public Enemies,Michael Mann,"Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke",$97.10M,Action,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",49172,tt0114202,en,Public Enemies,0.0
Cloverfield,Matt Reeves,"Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller",$80.05M,Action,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",7191,tt1060277,en,Cloverfield,170764026.0
Death Proof,Quentin Tarantino,"Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito",Gross Unkown,Action,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1991,tt1028528,en,Death Proof,25037897.0
Tropic Thunder,Ben Stiller,"Ben Stiller, Jack Black, Robert Downey Jr., Jeff Kahn",$110.52M,Action,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",7446,tt0942385,en,Tropic Thunder,188072649.0
Son of Rambow,Garth Jennings,"Bill Milner, Will Poulter, Jessica Hynes, Anna Wing",$1.78M,Action,4000000,"[{'id': 35, 'name': 'Comedy'}]",13258,tt0845046,en,Son of Rambow,6870249.0
World War Z,Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",$202.36M,Action,200000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",72190,tt0816711,en,World War Z,531865000.0
Thor,Kenneth Branagh,"Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston",$181.03M,Action,150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",10195,tt0800369,en,Thor,449326618.0
Jack Reacher,Christopher McQuarrie,"Tom Cruise, Rosamund Pike, Richard Jenkins, Werner Herzog",$80.07M,Action,60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",75780,tt0790724,en,Jack Reacher,218340595.0
Body of Lies,Ridley Scott,"Leonardo DiCaprio, Russell Crowe, Mark Strong, Golshifteh Farahani",$39.39M,Action,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12113,tt0758774,en,Body of Lies,113280098.0
9,Shane Acker,"Elijah Wood, Jennifer Connelly, Crispin Glover, Christopher Plummer",$31.74M,Animation,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12244,tt0472033,en,9,48428063.0
9,Shane Acker,"Elijah Wood, Jennifer Connelly, Crispin Glover, Christopher Plummer",$31.74M,Animation,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",98622,tt0443424,en,9,0.0
Rambo,Sylvester Stallone,"Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish",$42.75M,Action,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7555,tt0462499,en,Rambo,113244290.0
Real Steel,Shawn Levy,"Hugh Jackman, Evangeline Lilly, Dakota Goyo, Anthony Mackie",$85.47M,Action,110000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",39254,tt0433035,en,Real Steel,299268508.0
The Kingdom,Peter Berg,"Jamie Foxx, Chris Cooper, Jennifer Garner, Jason Bateman",$47.54M,Action,70000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4349,tt0431197,en,The Kingdom,86658558.0
Transformers,Michael Bay,"Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson",$319.25M,Action,150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1858,tt0418279,en,Transformers,709709780.0
Hellboy II: The Golden Army,Guillermo del Toro,"Ron Perlman, Selma Blair, Doug Jones, John Alexander",$75.75M,Action,85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",11253,tt0411477,en,Hellboy II: The Golden Army,160388063.0
Constantine,Francis Lawrence,"Keanu Reeves, Rachel Weisz, Djimon Hounsou, Shia LaBeouf",$75.98M,Action,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",561,tt0360486,en,Constantine,230884728.0
Main Hoon Na,Farah Khan,"Shah Rukh Khan, Sushmita Sen, Suniel Shetty, Zayed Khan",$1.72M,Action,0,"[{'id': 18, 'name': 'Drama'}]",14134,tt0347473,hi,Main Hoon Na,0.0
Unleashed,Louis Leterrier,"Jet Li, Bob Hoskins, Morgan Freeman, Kerry Condon",$24.52M,Action,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",10027,tt0342258,en,Unleashed,50871113.0
Underworld,Len Wiseman,"Kate Beckinsale, Scott Speedman, Shane Brolly, Michael Sheen",$51.97M,Action,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",85242,tt0120414,en,Underworld,0.0
Underworld,Len Wiseman,"Kate Beckinsale, Scott Speedman, Shane Brolly, Michael Sheen",$51.97M,Action,22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",277,tt0320691,en,Underworld,95708457.0
Underworld,Len Wiseman,"Kate Beckinsale, Scott Speedman, Shane Brolly, Michael Sheen",$51.97M,Action,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",42565,tt0018526,xx,Underworld,0.0
Koroshiya 1,Takashi Miike,"Tadanobu Asano, Nao Ômori, Shin'ya Tsukamoto, Paulyn Sun",$0.02M,Action,1400000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9696,tt0296042,ja,Koroshiya 1,0.0
Spy Game,Tony Scott,"Robert Redford, Brad Pitt, Catherine McCormack, Stephen Dillane",$0.03M,Action,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1535,tt0266987,en,Spy Game,143049560.0
Taxi,Gérard Pirès,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Manuela Gourary",$0.27M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2330,tt0152930,fr,Taxi,268254.0
Taxi,Gérard Pirès,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Manuela Gourary",$0.27M,Action,25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11045,tt0316732,en,Taxi,36609966.0
Taxi,Gérard Pirès,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Manuela Gourary",$0.27M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2330,tt0152930,fr,Taxi,268254.0
Taxi,Gérard Pirès,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Manuela Gourary",$0.27M,Action,25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11045,tt0316732,en,Taxi,36609966.0
Taxi,Tim Story,"Queen Latifah, Jimmy Fallon, Gisele Bündchen, Henry Simmons",$36.61M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2330,tt0152930,fr,Taxi,268254.0
Taxi,Tim Story,"Queen Latifah, Jimmy Fallon, Gisele Bündchen, Henry Simmons",$36.61M,Action,25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11045,tt0316732,en,Taxi,36609966.0
Rush Hour,Brett Ratner,"Jackie Chan, Chris Tucker, Ken Leung, Tom Wilkinson",$141.15M,Action,33000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2109,tt0120812,en,Rush Hour,244386864.0
Fallen,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",$25.19M,Action,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9411,tt0119099,en,Fallen,25232289.0
Fallen,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",$25.19M,Action,2705100,"[{'id': 18, 'name': 'Drama'}]",79072,tt0832347,de,Fallen,0.0
Fallen,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",$25.19M,Action,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",50126,tt0775362,en,Fallen,0.0
Fallen,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",$25.19M,Action,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",283378,tt1564777,en,Fallen,0.0
Independence Day,Roland Emmerich,"Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell",$306.17M,Action,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",602,tt0116629,en,Independence Day,816969268.0
Stargate,Roland Emmerich,"Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors",$71.57M,Action,55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2164,tt0111282,en,Stargate,196567262.0
Maverick,Richard Donner,"Mel Gibson, Jodie Foster, James Garner, Graham Greene",$101.63M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",9359,tt0110478,en,Maverick,0.0
Dragon: The Bruce Lee Story,Rob Cohen,"Jason Scott Lee, Lauren Holly, Robert Wagner, Michael Learned",$35.11M,Action,14000000,"[{'id': 18, 'name': 'Drama'}]",10423,tt0106770,en,Dragon: The Bruce Lee Story,63513743.0
Juice,Ernest R. Dickerson,"Omar Epps, Tupac Shakur, Jermaine Hopkins, Khalil Kain",$20.15M,Action,5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16136,tt0104573,en,Juice,20146880.0
The Last Boy Scout,Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham",$59.51M,Action,29000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9319,tt0102266,en,The Last Boy Scout,59509925.0
The Spy Who Loved Me,Lewis Gilbert,"Roger Moore, Barbara Bach, Curd Jürgens, Richard Kiel",$46.80M,Action,14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",691,tt0076752,en,The Spy Who Loved Me,185438673.0
The Towering Inferno,John Guillermin,"Paul Newman, Steve McQueen, William Holden, Faye Dunaway",$116.00M,Action,14000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",5919,tt0072308,en,The Towering Inferno,116000000.0
Thunderbolt and Lightfoot,Michael Cimino,"Clint Eastwood, Jeff Bridges, George Kennedy, Geoffrey Lewis",$25.00M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",8348,tt0072288,en,Thunderbolt and Lightfoot,21700000.0
The War of the Worlds,Byron Haskin,"Gene Barry, Ann Robinson, Les Tremayne, Robert Cornthwaite",$4.36M,Action,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8974,tt0046534,en,The War of the Worlds,2000000.0
Fan,Maneesh Sharma,"Shah Rukh Khan, Shriya Pilgaonkar, Sayani Gupta, Waluscha De Sousa",$1.36M,Action,16000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",377985,tt3495026,hi,Fan,29251596.0
X-Men: Apocalypse,Bryan Singer,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult",$155.44M,Action,178000000,"[{'id': 878, 'name': 'Science Fiction'}]",246655,tt3385516,en,X-Men: Apocalypse,543934787.0
Slow West,John Maclean,"Kodi Smit-McPhee, Caren Pistorius, Aorere Paki, Jeffrey Thomas",$0.23M,Action,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",223485,tt3205376,en,Slow West,229094.0
Non-Stop,Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery",$92.17M,Action,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",225574,tt2024469,en,Non-Stop,222809600.0
Non-Stop,Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery",$92.17M,Action,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",240913,tt2857160,en,Non-Stop,0.0
All Is Lost,J.C. Chandor, Star:Robert Redford,$6.26M,Action,9000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",152747,tt2017038,en,All Is Lost,6108720.0
Pacific Rim,Guillermo del Toro,"Idris Elba, Charlie Hunnam, Rinko Kikuchi, Charlie Day",$101.80M,Action,180000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",68726,tt1663662,en,Pacific Rim,407602906.0
Get the Gringo,Adrian Grunberg,"Mel Gibson, Kevin Balmore, Daniel Giménez Cacho, Jesús Ochoa",Gross Unkown,Action,35000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",80389,tt1567609,en,Get the Gringo,0.0
In the Heart of the Sea,Ron Howard,"Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw",$25.02M,Action,100000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",205775,tt1390411,en,In the Heart of the Sea,93820758.0
Iron Man 2,Jon Favreau,"Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow, Don Cheadle",$312.43M,Action,200000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",10138,tt1228705,en,Iron Man 2,623933331.0
Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,"Jim Sturgess, Hugo Weaving, David Wenham, Emily Barclay",$55.68M,Animation,80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",41216,tt1219342,en,Legend of the Guardians: The Owls of Ga'Hoole,140073390.0
The World's End,Edgar Wright,"Simon Pegg, Nick Frost, Martin Freeman, Rosamund Pike",$26.00M,Action,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",107985,tt1213663,en,The World's End,46089287.0
Free State of Jones,Gary Ross,"Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell",$20.76M,Action,50000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",316152,tt1124037,en,Free State of Jones,25035950.0
Traitor,Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Archie Panjabi, Saïd Taghmaoui",$23.53M,Action,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",13291,tt0988047,en,Traitor,23530831.0
The Amazing Spider-Man,Marc Webb,"Andrew Garfield, Emma Stone, Rhys Ifans, Irrfan Khan",$262.03M,Action,215000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1930,tt0948470,en,The Amazing Spider-Man,752215857.0
Pineapple Express,David Gordon Green,"Seth Rogen, James Franco, Gary Cole, Danny McBride",$87.34M,Action,27000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10189,tt0910936,en,Pineapple Express,101624843.0
Crank,"Directors:Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Carlos Sanz, Jose Pablo Cantillo",$27.83M,Action,12000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1948,tt0479884,en,Crank,42931041.0
Alan Partridge: Alpha Papa,Declan Lowney,"Steve Coogan, Colm Meaney, Tim Key, Karl Theobald",$0.15M,Action,4000000,"[{'id': 35, 'name': 'Comedy'}]",177699,tt0469021,en,Alan Partridge: Alpha Papa,9800000.0
28 Weeks Later,Juan Carlos Fresnadillo,"Jeremy Renner, Rose Byrne, Robert Carlyle, Harold Perrineau",$28.64M,Action,15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1562,tt0463854,en,28 Weeks Later,64238440.0
Captain America: The First Avenger,Joe Johnston,"Chris Evans, Hugo Weaving, Samuel L. Jackson, Hayley Atwell",$176.65M,Action,140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1771,tt0458339,en,Captain America: The First Avenger,370569774.0
The Guardian,Andrew Davis,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",$55.01M,Action,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",32043,tt0099710,en,The Guardian,17037887.0
The Guardian,Andrew Davis,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",$55.01M,Action,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",4643,tt0406816,en,The Guardian,55011732.0
Jurassic World,Colin Trevorrow,"Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer",$652.27M,Action,150000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",135397,tt0369610,en,Jurassic World,1513528810.0
National Treasure,Jon Turteltaub,"Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean",$173.01M,Action,100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2059,tt0368891,en,National Treasure,347451894.0
Mission: Impossible III,J.J. Abrams,"Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman",$134.03M,Action,150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",956,tt0317919,en,Mission: Impossible III,397850012.0
The Last Castle,Rod Lurie,"Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton",$18.21M,Action,72000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2100,tt0272020,en,The Last Castle,27642707.0
Atlantis: The Lost Empire,"Directors:Gary Trousdale, Kirk Wise","Michael J. Fox, Jim Varney, Corey Burton, Claudia Christian",$84.05M,Animation,120000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",10865,tt0230011,en,Atlantis: The Lost Empire,186053725.0
A Knight's Tale,Brian Helgeland,"Heath Ledger, Mark Addy, Rufus Sewell, Shannyn Sossamon",$56.57M,Action,65000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",9476,tt0183790,en,A Knight's Tale,117487473.0
The Edge,Lee Tamahori,"Anthony Hopkins, Alec Baldwin, Elle Macpherson, Harold Perrineau",$27.78M,Action,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",9433,tt0119051,en,The Edge,43312294.0
The Edge,Lee Tamahori,"Anthony Hopkins, Alec Baldwin, Elle Macpherson, Harold Perrineau",$27.78M,Action,0,[],262755,tt0061612,en,The Edge,0.0
Con Air,Simon West,"Nicolas Cage, John Cusack, John Malkovich, Colm Meaney",$101.12M,Action,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1701,tt0118880,en,Con Air,224012234.0
